,election,cycle,fecyear,bonica.rid,bonica.cid,name,lname,ffname,fname,mname,title,suffix,party,state,seat,district,distcyc,ico.status,cand.gender,recipient.cfscore,recipient.cfscore.dyn,contributor.cfscore,dwdime,dwnom1,dwnom2,ps.dwnom1,ps.dwnom2,irt.cfscore,num.givers,num.givers.total,total.receipts,total.disbursements,total.indiv.contribs,total.unitemized,total.pac.contribs,total.party.contribs,total.contribs.from.candidate,ind.exp.support,ind.exp.oppose,prim.vote.pct,pwinner,gen.vote.pct,gwinner,s.elec.stat,r.elec.stat,district.pres.vs,fec.cand.status,recipient.type,igcat,comtype,ICPSR,ICPSR2,Cand.ID,FEC.ID,NID,before.switch.ICPSR,after.switch.ICPSR,party.orig,nimsp.party,nimsp.candidate.ICO.code,nimsp.district,nimsp.office,nimsp.candidate.status
68021,fd2022,2022,2022.0,comm140222,,heart of la democratic club,heart of la democratic club,,,,,,100,CA,federal:committee,,,,,-1.108,-1.099,,-0.465,,,,,,201,553,25761.08,30075.68,10528.05,15083.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,X,C006352502022,C00635250,C00635250,C00635250,,,,100,,,,,
68022,fd2022,2022,2022.0,comm140230,,tenacious pac,tenacious pac,,,,,,328,NY,federal:committee,,,,,1.207,1.251,,,,,,,,33,69,147100.0,133007.9,95000.0,0.0,45500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C006353672022,C00635367,C00635367,C00635367,,,,1,,,,,
68023,fd2022,2022,2022.0,comm140232,,red to blue ca,red to blue ca,,,,,,328,CA,federal:committee,,,,,-1.078,-1.095,,,,,,,,209,11242,120190.5,104440.35,50643.5,61514.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,W,C006353912022,C00635391,C00635391,C00635391,,,,1,,,,,
68024,fd2022,2022,2022.0,comm140241,,do right bayou pac,do right bayou pac,,,,,,328,LA,federal:committee,,,,,0.383,0.36,,,,,,,,25,45,83000.0,82849.7,30000.0,0.0,53000.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C006355572022,C00635557,C00635557,C00635557,,,,1,,,,,
68025,fd2022,2022,2022.0,comm140246,,caithness services pac,caithness services pac,,,,,,328,NY,federal:committee,,,,,-0.43,-0.554,,,,,,,,7,11,7225.0,12833.99,6125.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006356152022,C00635615,C00635615,C00635615,,,,1,,,,,
68026,fd2022,2022,2022.0,comm140250,,women for american values and ethics political action committee (a/k/a wave pac),women for american values and ethics political action committee (a/k/a wave pac),,,,,,328,CA,federal:committee,,,,,-1.259,-1.244,,,,,,,,257,692,579304.62,589703.18,326166.31,49316.26,1600.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,V,C006356642022,C00635664,C00635664,C00635664,,,,1,,,,,
68027,fd2022,2022,2022.0,comm140273,,tech for campaigns,tech for campaigns,,,,,,328,CA,federal:committee,,,,,-1.078,-1.072,,,,,,,,767,2769,3101230.66,4614136.12,128696.0,21383.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,V,C006360272022,C00636027,C00636027,C00636027,,,,1,,,,,
68028,fd2022,2022,2022.0,comm140281,,traditional values pac,traditional values pac,,,,,,328,VA,federal:committee,,,,,1.652,1.681,,,,,,,,2,2,15000.0,0.0,10000.0,0.0,5000.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006361262022,C00636126,C00636126,C00636126,,,,1,,,,,
68029,fd2022,2022,2022.0,comm140288,,north state leadership council,north state leadership council,,,,,,328,NC,federal:committee,,,,,1.551,,,,,,,,,2,11,450.0,640.03,0.0,0.0,450.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006362252022,C00636225,C00636225,C00636225,,,,1,,,,,
68030,fd2022,2022,2022.0,comm140308,,academy of rail labor attorneys political action committee,academy of rail labor attorneys political action committee,,,,,,328,DC,federal:committee,,,,,-0.942,-0.941,,,,,,,,67,92,210375.0,130007.48,209400.0,975.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,M,Q,C006367532022,C00636753,C00636753,C00636753,,,,1,,,,,
68031,fd2022,2022,2022.0,comm140311,,home state advantage,home state advantage,,,,,,328,CA,federal:committee,,,,,-1.586,-1.57,,,,,,,,1,42,250.0,169.15,250.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C006368292022,C00636829,C00636829,C00636829,,,,1,,,,,
68032,fd2022,2022,2022.0,comm140312,,star pac,star pac,,,,,,328,GA,federal:committee,,,,,1.262,1.223,,,,,,,,78,201,282992.84,288954.92,48200.39,80583.13,54000.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006368372022,C00636837,C00636837,C00636837,,,,1,,,,,
68033,fd2022,2022,2022.0,comm140316,,ny19votes,ny19votes,,,,,,328,NY,federal:committee,,,,,-1.096,-1.072,,,,,,,,1,472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006369022022,C00636902,C00636902,C00636902,,,,1,,,,,
68034,fd2022,2022,2022.0,comm140319,,sister district project,sister district project,,,,,,328,CA,federal:committee,,,,,-1.126,-1.133,,,,,,,,5380,10714,1295707.03,1162242.64,751448.42,442995.06,333.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006369442022,C00636944,C00636944,C00636944,,,,1,,,,,
68035,fd2022,2022,2022.0,comm140326,,fund for a working congress,fund for a working congress,,,,,,328,VA,federal:committee,,,,,1.342,1.348,,,,,,,,22,32,2961329.95,2957776.34,2427000.0,0.0,505000.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006370412022,C00637041,C00637041,C00637041,,,,1,,,,,
68036,fd2022,2022,2022.0,comm140343,,reach to achieve,reach to achieve,,,,,,328,VA,federal:committee,,,,,1.03,1.18,,,,,,,,16,24,186900.0,25945.33,186900.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006373482022,C00637348,C00637348,C00637348,,,,1,,,,,
68037,fd2022,2022,2022.0,comm140347,,social security works pac,social security works pac,,,,,,328,DC,federal:committee,,,,,-1.11,-1.119,,,,,,,,540,1952,24552.85,23681.19,1328.0,19574.85,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,M,Q,C006375042022,C00637504,C00637504,C00637504,,,,1,,,,,
68038,fd2022,2022,2022.0,comm140348,,"america first action, inc.",america first action,inc.,inc.,,,,328,VA,federal:committee,,,,F,1.327,1.503,,,,,,,,55,3197,3114372.41,4999181.7,1827247.0,1249.03,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006375122022,C00637512,C00637512,C00637512,,,,1,,,,,
68039,fd2022,2022,2022.0,comm140354,,taking action for suffolk county,taking action for suffolk county,,,,,,328,NY,federal:committee,,,,,-0.794,-0.766,,,,,,,,3,319,1582.62,17319.73,1332.62,250.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006376452022,C00637645,C00637645,C00637645,,,,1,,,,,
68040,fd2022,2022,2022.0,comm140359,,water hay oats alliance pac,water hay oats alliance pac,,,,,,328,KY,federal:committee,,,,,0.311,-0.56,,,,,,,,1,19,5000.0,9500.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006377692022,C00637769,C00637769,C00637769,,,,1,,,,,
68041,fd2022,2022,2022.0,comm140369,,america first agenda,america first agenda,,,,,,328,FL,federal:committee,,,,,1.541,1.715,,,,,,,,1,705,1820.0,10989.96,1000.0,820.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006380642022,C00638064,C00638064,C00638064,,,,1,,,,,
68042,fd2022,2022,2022.0,comm140371,,the humane party,the humane party,,,,,,328,PA,federal:committee,,,,,-1.414,-1.422,,,,,,,,4,12,2583.12,1025.14,2007.12,576.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,X,C006381062022,C00638106,C00638106,C00638106,,,,27,,,,,
68043,fd2022,2022,2022.0,comm140374,,cowboy pac,cowboy pac,,,,,,328,VA,federal:committee,,,,,0.955,0.621,,,,,,,,50,186,548299.59,225740.02,25000.0,100.0,175000.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006381302022,C00638130,C00638130,C00638130,,,,1,,,,,
68044,fd2022,2022,2022.0,comm140376,,power to impeach,power to impeach,,,,,,328,DC,federal:committee,,,,,-1.12,-1.14,,,,,,,,13,1246,5302.0,4753.14,340.0,4962.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006381632022,C00638163,C00638163,C00638163,,,,1,,,,,
68045,fd2022,2022,2022.0,comm140385,,daga pac,daga pac,,,,,,328,DC,federal:committee,,,,,-1.078,-1.089,,,,,,,,6904,42877,4201695.7,4207757.3,309287.55,454137.4,17500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,V,C006383202022,C00638320,C00638320,C00638320,,,,1,,,,,
68046,fd2022,2022,2022.0,comm140397,,louisiana legacy pac,louisiana legacy pac,,,,,,328,LA,federal:committee,,,,,0.986,0.752,,,,,,,,42,128,153335.0,36194.07,129500.0,0.0,17500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006385282022,C00638528,C00638528,C00638528,,,,1,,,,,
68047,fd2022,2022,2022.0,comm140426,,american revival pac,american revival pac,,,,,,328,LA,federal:committee,,,,,1.228,1.263,,,,,,,,60,104,246030.03,161995.1,111600.0,425.0,37000.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006392292022,C00639229,C00639229,C00639229,,,,1,,,,,
68048,fd2022,2022,2022.0,comm140445,,endeavor action,endeavor action,,,,,,328,DC,federal:committee,,,,,-1.215,-1.204,,,,,,,,9,120,17470.0,45659.77,16930.0,540.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C006396742022,C00639674,C00639674,C00639674,,,,1,,,,,
68049,fd2022,2022,2022.0,comm140455,,equality 51,equality 51,,,,,,328,PR,federal:committee,,,,,-0.386,,,,,,,,,8,53,23713.95,40743.49,22000.0,0.0,963.95,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006399482022,C00639948,C00639948,C00639948,,,,1,,,,,
68050,fd2022,2022,2022.0,comm140456,,"the people s house project, inc.",the people s house project,inc.,inc.,,,,328,DC,federal:committee,,,,F,-1.042,-1.217,,,,,,,,1,324,12116.7,12241.7,12116.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,V,C006399972022,C00639997,C00639997,C00639997,,,,1,,,,,
68051,fd2022,2022,2022.0,comm140461,,"everytown for gun safety action fund, inc. pac (everytown pac)",everytown for gun safety action fund,inc. pac (everytown pac),inc.,pac (everytown,,,328,NY,federal:committee,,,,F,-1.164,-1.205,,,,,,,,156,306,278879.36,216520.17,108800.78,167547.34,2500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,M,N,C006400862022,C00640086,C00640086,C00640086,,,,1,,,,,
68052,fd2022,2022,2022.0,comm140468,,activate america,activate america,,,,,,328,CA,federal:committee,,,,,-1.156,-1.15,,,,,,,,2221,5792,1222951.46,1372421.16,1013175.43,199929.53,6500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006403002022,C00640300,C00640300,C00640300,,,,1,,,,,
68053,fd2022,2022,2022.0,comm140478,,canyon democrats,canyon democrats,,,,,,100,CA,federal:committee,,,,,-1.382,-1.388,,-0.326,,,,,,45,125,58394.57,60077.81,20296.0,38098.57,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006404332022,C00640433,C00640433,C00640433,,,,100,,,,,
68054,fd2022,2022,2022.0,comm140479,,it s time to fix stupid,it s time to fix stupid,,,,,,328,KS,federal:committee,,,,,-1.378,-1.311,,,,,,,,2,4,2287.0,2409.03,300.0,1937.0,50.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006404412022,C00640441,C00640441,C00640441,,,,1,,,,,
68055,fd2022,2022,2022.0,comm140480,,nj7 citizens for change,nj7 citizens for change,,,,,,328,NJ,federal:committee,,,,,-1.08,-1.055,,,,,,,,47,331,8615.0,7258.27,6380.0,2235.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006404582022,C00640458,C00640458,C00640458,,,,1,,,,,
68056,fd2022,2022,2022.0,comm140482,,onward together committee,onward together committee,,,,,,328,NY,federal:committee,,,,,-1.125,-1.126,,,,,,,,7820,10294,402119.98,321645.82,191443.27,190079.76,5000.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,M,N,C006404902022,C00640490,C00640490,C00640490,,,,1,,,,,
68057,fd2022,2022,2022.0,comm140488,,raising our future,raising our future,,,,,,328,VA,federal:committee,,,,,-1.271,-1.31,,,,,,,,19,257,5761.0,5000.0,927.0,4834.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006405732022,C00640573,C00640573,C00640573,,,,1,,,,,
68058,fd2022,2022,2022.0,comm140502,,great america committee,great america committee,,,,,,328,DC,federal:committee,,,,,1.322,1.359,,,,,,,,6198,7301,1238040.84,1485761.63,326836.51,489975.77,5000.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C006406642022,C00640664,C00640664,C00640664,,,,1,,,,,
68059,fd2022,2022,2022.0,comm140871,,americans for legislating excellence pac,americans for legislating excellence pac,,,,,,328,GA,federal:committee,,,,,1.091,1.178,,,,,,,,23,52,209815.38,225928.72,99500.0,5.0,13500.0,5000.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006411422022,C00641142,C00641142,C00641142,,,,1,,,,,
68060,fd2022,2022,2022.0,comm140890,,square one politics,square one politics,,,,,,328,NY,federal:committee,,,,,-1.021,-1.037,,,,,,,,457,737,184003.44,95765.81,155616.0,28387.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,V,C006415552022,C00641555,C00641555,C00641555,,,,1,,,,,
68061,fd2022,2022,2022.0,comm140893,,local majority,local majority,,,,,,328,CA,federal:committee,,,,,-1.147,-1.179,,,,,,,,24,124,85655.77,85491.37,849.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,V,C006463642022,C00646364,C00646364,C00646364,,,,1,,,,,
68062,fd2022,2022,2022.0,comm140907,,"winning for women, inc. pac",winning for women,inc. pac,inc.,pac,,,328,DC,federal:committee,,,,F,1.16,1.184,,,,,,,,45,131,513522.23,515766.55,496501.2,5225.4,9000.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,M,Q,C006467032022,C00646703,C00646703,C00646703,,,,1,,,,,
68063,fd2022,2022,2022.0,comm140916,,pacronym,pacronym,,,,,,328,DC,federal:committee,,,,,-0.991,-1.121,,,,,,,,48,1144,11755.09,287947.15,11493.0,218.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006468772022,C00646877,C00646877,C00646877,,,,1,,,,,
68064,fd2022,2022,2022.0,comm140930,,one generation,one generation,,,,,,328,VA,federal:committee,,,,,1.35,,,,,,,,,9,23,34198.46,37432.56,0.0,0.0,32500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C006472062022,C00647206,C00647206,C00647206,,,,1,,,,,
68065,fd2022,2022,2022.0,comm140934,,sierra forward,sierra forward,,,,,,100,CA,federal:committee,,,,,-1.185,-1.213,,-0.46,,,,,,50,273,5430.9,13472.61,2110.0,2820.9,500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,X,C006472972022,C00647297,C00647297,C00647297,,,,100,,,,,
68066,fd2022,2022,2022.0,comm140936,,bringing america together pac,bringing america together pac,,,,,,328,MD,federal:committee,,,,,-0.323,-0.325,,,,,,,,126,167,607066.27,484049.69,59800.0,0.0,475500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006473542022,C00647354,C00647354,C00647354,,,,1,,,,,
68067,fd2022,2022,2022.0,comm140940,,bold active conservatives of nebraska pac bacon pac,bold active conservatives of nebraska pac bacon pac,,,,,,328,VA,federal:committee,,,,,0.174,-0.017,,,,,,,,62,77,258267.88,264077.91,30500.0,1.0,184000.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006474202022,C00647420,C00647420,C00647420,,,,1,,,,,
68068,fd2022,2022,2022.0,comm140942,,butler county republican party executive committee,butler county republican party executive committee,,,,,,200,OH,federal:committee,,,,,1.399,,,,,,,,,1,33,11696.44,15471.72,0.0,11696.44,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,X,C006474872022,C00647487,C00647487,C00647487,,,,200,,,,,
68069,fd2022,2022,2022.0,comm140946,,rob bonta   federal,rob bonta  federal,,,,,,328,CA,federal:committee,,,,,-1.108,-1.177,,,,,,,,2,38,3615.0,3615.0,955.0,160.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006476282022,C00647628,C00647628,C00647628,,,,1,,,,,
68070,fd2022,2022,2022.0,comm140959,,the people pac,the people pac,,,,,,328,NY,federal:committee,,,,,-1.087,-1.144,,,,,,,,50,804,25074.0,107209.13,0.0,375.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,V,C006477842022,C00647784,C00647784,C00647784,,,,1,,,,,
68071,fd2022,2022,2022.0,comm140966,,rural freedom network,rural freedom network,,,,,,328,MA,federal:committee,,,,,-1.077,-1.017,,,,,,,,42,289,235410.01,238993.64,232500.0,2660.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006479662022,C00647966,C00647966,C00647966,,,,1,,,,,
68072,fd2022,2022,2022.0,comm141001,,veterans for responsible leadership,veterans for responsible leadership,,,,,,328,VT,federal:committee,,,,,-0.813,-0.883,,,,,,,,42,83,375847.25,414071.14,6163.4,1999.15,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006488082022,C00648808,C00648808,C00648808,,,,1,,,,,
68073,fd2022,2022,2022.0,comm141030,,restoring our nation (ron) pac,restoring our nation (ron) pac,,,,,,328,KS,federal:committee,,,,,1.141,1.132,,,,,,,,76,124,224541.15,189948.07,102300.0,2150.0,99500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C006495252022,C00649525,C00649525,C00649525,,,,1,,,,,
68074,fd2022,2022,2022.0,comm141335,,reviving american jobs again pac,ing american jobs again pac,,,, rev, iv,328,IL,federal:committee,,,,,-0.631,-0.635,,,,,,,,59,141,257878.99,259622.5,185100.0,0.0,52000.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006497722022,C00649772,C00649772,C00649772,,,,1,,,,,
68075,fd2022,2022,2022.0,comm141340,,1st district democrats,1st district democrats,,,,,,100,WI,federal:committee,,,,,-1.12,-1.119,,-0.388,,,,,,92,187,3175.47,15515.01,1765.0,1408.31,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,X,C006499962022,C00649996,C00649996,C00649996,,,,100,,,,,
68076,fd2022,2022,2022.0,comm141347,,coalition for american veterans political action committee (coalition for american veterans pac) (cav pac),coalition for american veterans political action committee (coalition for american veterans pac) (cav pac),,,,,,328,WI,federal:committee,,,,,0.595,0.636,,,,,,,,141,557,1904682.85,1952195.77,38402.0,1858005.09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006501682022,C00650168,C00650168,C00650168,,,,1,,,,,
68077,fd2022,2022,2022.0,comm141350,,building a national knowlegeable security pac,building a national knowlegeable security pac,,,,,,328,IN,federal:committee,,,,,0.358,,,,,,,,,3,39,0.0,44092.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006502672022,C00650267,C00650267,C00650267,,,,1,,,,,
68078,fd2022,2022,2022.0,comm141361,,"democrats work for america, inc",democrats work for america,inc,inc,,,,328,MO,federal:committee,,,,,-1.076,-1.141,,,,,,,,296,6255,26368.73,27534.9,11055.0,15313.73,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006504322022,C00650432,C00650432,C00650432,,,,1,,,,,
68079,fd2022,2022,2022.0,comm141377,,"creating opportunities, markets and enthusiasm in rural kentucky pac",creating opportunities,markets and enthusiasm in rural kentucky pac,markets,and enthusiasm,,,328,VA,federal:committee,,,,,0.5,-0.103,,,,,,,,22,79,100100.0,86920.13,0.0,0.0,84500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006508532022,C00650853,C00650853,C00650853,,,,1,,,,,
68080,fd2022,2022,2022.0,comm141389,,leadership for a strong america,leadership for a strong america,,,,,,328,FL,federal:committee,,,,,1.536,1.801,,,,,,,,2,25,80203.33,87060.0,0.0,0.0,75000.0,5203.33,0.0,0.0,0.0,,,,,,,,,comm,,O,C006510912022,C00651091,C00651091,C00651091,,,,1,,,,,
68081,fd2022,2022,2022.0,comm141390,,state government citizens  campaign,state government citizens campaign,,,,,,328,NY,federal:committee,,,,,-1.219,-1.225,,,,,,,,531,1276,1133503.95,1127427.42,411825.0,11143.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006511092022,C00651109,C00651109,C00651109,,,,1,,,,,
68082,fd2022,2022,2022.0,comm141402,,golf course superintendents association of america political action committee,golf course superintendents association of america political action committee,,,,,,328,KS,federal:committee,,,,,0.828,0.71,,,,,,,,11,35,24541.06,21279.11,3795.6,20466.35,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,M,Q,C006514302022,C00651430,C00651430,C00651430,,,,1,,,,,
68083,fd2022,2022,2022.0,comm141404,,justice & public safety pac,justice & public safety pac,,,,,,328,DC,federal:committee,,,,,-1.12,-1.12,,,,,,,,8,9,625219.27,608936.79,571703.6,25.0,17307.6,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006515052022,C00651505,C00651505,C00651505,,,,1,,,,,
68084,fd2022,2022,2022.0,comm141422,,jersey values pac,jersey values pac,,,,,,328,DC,federal:committee,,,,,-0.344,-0.301,,,,,,,,254,383,987811.81,793886.94,602350.0,470.0,382500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C006521642022,C00652164,C00652164,C00652164,,,,1,,,,,
68085,fd2022,2022,2022.0,comm141427,,redemption pac,redemption pac,,,,,,328,VA,federal:committee,,,,,1.02,0.879,,,,,,,,40,129,130949.23,59799.13,53025.0,3985.12,5000.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006523052022,C00652305,C00652305,C00652305,,,,1,,,,,
68086,fd2022,2022,2022.0,comm141442,,push the vote,push the vote,,,,,,328,FL,federal:committee,,,,,-1.238,-1.222,,,,,,,,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006525602022,C00652560,C00652560,C00652560,,,,1,,,,,
68087,fd2022,2022,2022.0,comm141455,,new democracy fund,new democracy fund,,,,,,328,DC,federal:committee,,,,,-0.954,-1.354,,,,,,,,3,13,100.0,10744.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,V,C006528592022,C00652859,C00652859,C00652859,,,,1,,,,,
68088,fd2022,2022,2022.0,comm141467,,citizens for law enforcement,citizens for law enforcement,,,,,,328,VA,federal:committee,,,,,1.0,0.97,,,,,,,,18,62,516524.98,536432.23,5160.0,471690.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C006530302022,C00653030,C00653030,C00653030,,,,1,,,,,
68089,fd2022,2022,2022.0,comm141474,,bmi political action committee (bmi pac),bmi political action committee (bmi pac),,,,,,328,NY,federal:committee,,,,,-0.556,-0.488,,,,,,,,65,131,247143.52,216305.51,234860.66,6941.49,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C006531882022,C00653188,C00653188,C00653188,,,,1,,,,,
68090,fd2022,2022,2022.0,comm141485,,defeat the establishment pac,defeat the establishment pac,,,,,,328,NC,federal:committee,,,,,1.499,1.49,,,,,,,,2,53,120766.37,111469.95,27168.0,93098.37,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,V,C006533522022,C00653352,C00653352,C00653352,,,,1,,,,,
68091,fd2022,2022,2022.0,comm141488,,"us veterans assistance foundation, pac",us veterans assistance foundation,pac,pac,,,,328,WI,federal:committee,,,,,0.668,0.656,,,,,,,,336,877,1645764.99,1694070.21,36215.0,1609549.99,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006533862022,C00653386,C00653386,C00653386,,,,1,,,,,
68092,fd2022,2022,2022.0,comm141858,,the pac for america s future,the pac for america s future,,,,,,328,DC,federal:committee,,,,,-1.22,-1.199,,,,,,,,9353,17017,28025130.33,23749576.08,5168858.61,977450.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,V,C006540532022,C00654053,C00654053,C00654053,,,,1,,,,,
68093,fd2022,2022,2022.0,comm141863,,utah first pac,utah first pac,,,,,,328,UT,federal:committee,,,,,0.488,0.352,,,,,,,,29,42,149492.45,125359.0,21000.0,100.0,91500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006541862022,C00654186,C00654186,C00654186,,,,1,,,,,
68094,fd2022,2022,2022.0,comm141880,,smart solutions pac,smart solutions pac,,,,,,328,DC,federal:committee,,,,,-0.834,-0.72,,,,,,,,182,454,904935.04,903580.27,81300.0,0.0,552400.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006544752022,C00654475,C00654475,C00654475,,,,1,,,,,
68095,fd2022,2022,2022.0,comm141892,,democratic club of seal beach,democratic club of seal beach,,,,,,328,CA,federal:committee,,,,,-1.142,-1.142,,,,,,,,78,113,5332.57,11938.43,0.0,5090.57,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006546812022,C00654681,C00654681,C00654681,,,,1,,,,,
68096,fd2022,2022,2022.0,comm141897,,american values first,american values first,,,,,,328,DC,federal:committee,,,,,1.358,1.391,,,,,,,,13,31,1378190.1,1394745.69,1063000.0,0.0,315190.1,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006547642022,C00654764,C00654764,C00654764,,,,1,,,,,
68097,fd2022,2022,2022.0,comm141901,,"patriots, liberty, and prosperity pac",patriots,liberty,liberty,,,,328,CA,federal:committee,,,,F,1.49,1.591,,,,,,,,9,70,30709.46,32313.08,14425.0,16284.46,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,V,C006548142022,C00654814,C00654814,C00654814,,,,1,,,,,
68098,fd2022,2022,2022.0,comm142079,,bridge the gap pac,bridge the gap pac,,,,,,328,MD,federal:committee,,,,,-0.748,-0.709,,,,,,,,58,186,179000.0,153758.49,39500.0,0.0,139500.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Q,C006554232022,C00655423,C00655423,C00655423,,,,1,,,,,
68099,fd2022,2022,2022.0,comm142089,,small maufacturers of america pac,small maufacturers of america pac,,,,,,328,DC,federal:committee,,,,,-0.683,-0.807,,,,,,,,5,38,2800.0,4353.86,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,N,C006554722022,C00655472,C00655472,C00655472,,,,1,,,,,
68100,fd2022,2022,2022.0,comm142102,,king county republican republican party county committee,king county republican republican party county committee,,,,,,200,NY,federal:committee,,,,,1.126,,,,,,,,,1,11,17250.0,11911.75,16000.0,0.0,1250.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,Y,C006556962022,C00655696,C00655696,C00655696,,,,200,,,,,
68101,fd2022,2022,2022.0,comm142116,,keep texas red,keep texas red,,,,,,328,TX,federal:committee,,,,,1.556,1.534,,,,,,,,14,23,73883.42,38930.9,73673.42,210.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,comm,,O,C006558862022,C00655886,C00655886,C00655886,,,,1,,,,,
